"New_name","Old_name"
1,"0.00000000000000000000000"
2,"0.00000000000000001488511"
3,"0.00000000000000001497814"
4,"0.00000000000000001499239"
5,"0.00000000000000001499956"
6,"0.00000000000000001501742"
7,"0.00000000000000001504071"
8,"0.00000000000000001504974"
9,"0.00000000000000001509263"
10,"0.00000000000000001510641"
11,"0.00000000000000001516961"
12,"0.00000000000000001517308"
13,"0.00000000000000001517595"
14,"0.00000000000000001517630"
15,"0.00000000000000001518585"
16,"0.00000000000000001526587"
17,"0.00000000000000001528949"
18,"0.00000000000000001532010"
19,"0.00000000000000001540791"
20,"0.00000000000000001544388"
21,"0.00000000000000002504990"
22,"0.00000000000000003505006"
23,"0.00000000000000003507407"
24,"0.00000000000000003511259"
25,"0.00000000000000003516994"
26,"0.00000000000000003524689"
27,"0.00000000000000003528981"
28,"0.00000000000000004495436"
29,"0.00000000000000004496348"
30,"0.00000000000000004497163"
31,"0.00000000000000004499787"
32,"0.00000000000000004501791"
33,"0.00000000000000004502398"
34,"0.00000000000000004505023"
35,"0.00000000000000004508273"
36,"0.00000000000000004514649"
37,"0.00000000000000004515963"
38,"0.00000000000000004517010"
39,"0.00000000000000004798017"
40,"0.00000000000000005505039"
41,"0.00000000000000005514665"
42,"0.00000000000000005521124"
43,"0.00000000000000006496679"
44,"0.00000000000000006499008"
45,"0.00000000000000006505056"
46,"0.00000000000000006509883"
47,"0.00000000000000006511308"
48,"0.00000000000000006517043"
49,"0.00000000000000007496397"
50,"0.00000000000000007499337"
51,"0.00000000000000007504169"
52,"0.00000000000000007505072"
53,"0.00000000000000008496414"
54,"0.00000000000000008505088"
55,"0.00000000000000177635684"
56,"0.00000000000000266453526"
57,"0.00000000000000355271368"
58,"0.00000000000000666133815"
59,"0.00000000000000710542736"
60,"0.98893434382159917106492"
61,"0.98894071512403336488006"
62,"0.98895231278318496137558"
63,"0.98895682699099829449096"
64,"0.98895747388959076573656"
65,"0.98895906803687450015161"
66,"0.98895906803687461117391"
67,"0.98895906803687472219622"
68,"0.98895928093879226228324"
69,"0.98895939993055126393529"
70,"0.98895941408651388826456"
71,"0.98895960379658109928869"
72,"0.98896007644855388196703"
73,"0.98896101944297809538398"
74,"0.98896152887375121665059"
75,"0.98896233255576315723800"
76,"0.98896254614025302931424"
77,"0.98896398754761882798903"
78,"0.98896409465774404168315"
79,"0.98896813590602139498742"
80,"0.98897212670283174418273"
81,"0.98897447801570725900433"
82,"0.98897447801570737002663"
83,"0.98897492001051157117786"
84,"0.98897527066599622003196"
85,"0.98897546313054207622883"
86,"0.98897546313054218725114"
87,"0.98897546313054229827344"
88,"0.98897601485873642968016"
89,"0.98897601485873654070247"
90,"0.98897746566936550749460"
91,"0.98898085927283840845803"
92,"0.98898224574693471833342"
93,"0.98898238844071362230181"
94,"0.98898254452325762287046"
95,"0.98898287609907531425790"
96,"0.98898287609907542528020"
97,"0.98898287609907553630251"
98,"0.98898388310327933758970"
99,"0.98898399222108135386833"
100,"0.98898425073791784711830"
101,"0.98898496311039174599955"
102,"0.98898580924231183075790"
103,"0.98898584399873223915733"
104,"0.98898595538696731921391"
105,"0.98898658914048120927021"
106,"0.98898666841528637405645"
107,"0.98898672677471077818723"
108,"0.98898675367673227754040"
109,"0.98898880021213209090547"
110,"0.98899023141746056353441"
111,"0.98899099133155310425991"
112,"0.98899273762453177027965"
113,"0.98899366294648416442215"
114,"0.98899386248843779156914"
115,"0.98899444729589447433682"
116,"0.98899655744282433111891"
117,"0.98899682256412102532295"
118,"0.98900035532257390968880"
119,"0.98900090075453128690697"
120,"0.98900154444606602766044"
121,"0.98900154444606958037411"
122,"0.98900156264796779126414"
123,"0.98900402037971746338485"
124,"0.98900425351117071670615"
125,"0.98900453536167809431845"
126,"0.98900570051810632321576"
127,"0.98900570051810643423806"
128,"0.98900585180815347996486"
129,"0.98900688623685351075210"
130,"0.98900735245103321702231"
131,"0.98900925360906377648007"
132,"0.98900925360906422056928"
133,"0.98900930432133904446346"
134,"0.98900948193864657298491"
135,"0.98901194708464768012846"
136,"0.98901216641494560377623"
137,"0.98901235331176873266656"
138,"0.98901247627602639767019"
139,"0.98901309252680036365746"
140,"0.98901337520919696544297"
141,"0.98901628085714143878704"
142,"0.98901827551797083515339"
143,"0.98901852621523644870649"
144,"0.98901893799168905108132"
145,"0.98901995615836391095854"
146,"0.98902014222103673546371"
147,"0.98902036289119443779327"
148,"0.98902045072608757436683"
149,"0.98902136171930310482026"
150,"0.98902376441038430954222"
151,"0.98902376859982155110629"
152,"0.98902387888442966357161"
153,"0.98902482696028748421213"
154,"0.98902488381310416087899"
155,"0.98902601344225971047308"
156,"0.98902680794907826822282"
157,"0.98902828575273904476717"
158,"0.98902952111193576101300"
159,"0.98902952111193931372668"
160,"0.98903059639040158401713"
161,"0.98903082665016128771640"
162,"0.98903123884993959791245"
163,"0.98903147119791601227234"
164,"0.98903147119791690045076"
165,"0.98903162187295912133322"
166,"0.98903233837297399588806"
167,"0.98903441229046507032763"
168,"0.98903483447333240263788"
169,"0.98903489268378486087840"
170,"0.98903572103209436150451"
171,"0.98903572795388861038646"
172,"0.98903624192420824812189"
173,"0.98903731964663776921043"
174,"0.98903899894783897650541"
175,"0.98904085293941168544052"
176,"0.98904269412980916342804"
177,"0.98904582848966260399948"
178,"0.98904583907508580864487"
179,"0.98904685993656826781262"
180,"0.98904704078478111739514"
181,"0.98904740854510198033722"
182,"0.98904833320819740549723"
183,"0.98904845403252128477334"
184,"0.98904867361462311947662"
185,"0.98905006726476329959041"
186,"0.98905016102148035628261"
187,"0.98905087947494507716328"
188,"0.98905131535042123402945"
189,"0.98905389911571095495901"
