"New_name","Old_name"
1,"0.00000000000000000000000"
2,"0.00000000000000001071189"
3,"0.00000000000000001085056"
4,"0.00000000000000001098464"
5,"0.00000000000000001104732"
6,"0.00000000000000001109624"
7,"0.00000000000000001132277"
8,"0.00000000000000001134518"
9,"0.00000000000000001217029"
10,"0.00000000000000001219270"
11,"0.00000000000000001271571"
12,"0.00000000000000001276407"
13,"0.00000000000000001376285"
14,"0.00000000000000001516580"
15,"0.00000000000000088817842"
16,"0.00000000000000177635684"
17,"0.00000000000000222044605"
18,"0.00000000000000242857750"
19,"0.00000000000000244249065"
20,"0.00000000000000255351296"
21,"0.00000000000000266453526"
22,"0.00000000000000310862447"
23,"0.00000000000000355271368"
24,"0.00000000000000444089210"
25,"0.00000000000000483431320"
26,"0.00000000000000484527470"
27,"0.00000000000000484556089"
28,"0.00000000000000484580983"
29,"0.00000000000000488498131"
30,"0.00000000000000510702591"
31,"0.00000000000000532907052"
32,"0.00000000000000621724894"
33,"0.00000000000000710542736"
34,"0.00000000000000724998141"
35,"0.00000000000000726212430"
36,"0.00000000000000726246672"
37,"0.00000000000000726250703"
38,"0.00000000000000726301974"
39,"0.00000000000000726304215"
40,"0.00000000000000732747196"
41,"0.00000000000000766053887"
42,"0.00000000000000777156117"
43,"0.00000000000000799360578"
44,"0.00000000000000967977986"
45,"0.00000000000000968027448"
46,"0.00000000000000976996262"
47,"0.00000000000001021405183"
48,"0.00000000000001065814104"
49,"0.00000000000001209656654"
50,"0.00000000000001209701218"
51,"0.00000000000001209702360"
52,"0.00000000000001209714627"
53,"0.00000000000001209750680"
54,"0.00000000000001243449788"
55,"0.00000000000001332267630"
56,"0.00000000000001421085472"
57,"0.00000000000001451414128"
58,"0.00000000000001451449020"
59,"0.00000000000001451454212"
60,"0.00000000000001532107774"
61,"0.00000000000001598721155"
62,"0.00000000000001693070244"
63,"0.00000000000001693194904"
64,"0.00000000000001776356839"
65,"0.00000000000001865174681"
66,"0.00000000000002131628207"
67,"0.00000000000002398081733"
68,"0.00000000000002486899575"
69,"0.00000000000002664535259"
70,"0.00000000000003197442311"
71,"0.00000000000003463895837"
72,"0.00000000000044497738827"
73,"0.00000000000044675374511"
74,"0.00000000000044764192353"
75,"0.00000000000044853010195"
76,"0.00000000000044941828037"
77,"0.00000000000045208281563"
78,"0.00000000000078337336618"
79,"0.00000000000078603790143"
80,"0.00000000000078781425827"
81,"0.00000000000081090689719"
82,"0.00000000000081179507561"
83,"0.00000000000081268325403"
84,"0.00000000000081357143245"
85,"0.00000000000081445961087"
86,"0.00000000000081534778928"
87,"0.98968776513652834125878"
88,"0.98968776883831832691385"
89,"0.98969162139178612491719"
90,"0.98969312673306930605577"
91,"0.98969398941681774317658"
92,"0.98969398941682551473775"
93,"0.98969497788461668896787"
94,"0.98969497788461679999017"
95,"0.98969497788462379439522"
96,"0.98970017730420023482907"
97,"0.98970107164068821248293"
98,"0.98970137866492358114101"
99,"0.98970141639897191154773"
100,"0.98970141639897724061825"
101,"0.98970141639897990515351"
102,"0.98970141639899034124994"
103,"0.98970272991633478909534"
104,"0.98970342386639398313264"
105,"0.98970400495246835248508"
106,"0.98970400495247101702034"
107,"0.98970415470016437353706"
108,"0.98970415470016703807232"
109,"0.98970415470016914749607"
110,"0.98970548589078877199654"
111,"0.98970548589078966017496"
112,"0.98970548589079143653180"
113,"0.98970551505088710797509"
114,"0.98970741106539394937869"
115,"0.98970741106539406040099"
116,"0.98970741106539894538230"
117,"0.98970741106539916742690"
118,"0.98970741106540127685065"
119,"0.98970741106540360831900"
120,"0.98970741106540427445282"
121,"0.98970741106540838227801"
122,"0.98970741106541126885787"
123,"0.98971227629913016698993"
124,"0.98971339048643169888919"
125,"0.98971572121365269936177"
126,"0.98971632418602784042605"
127,"0.98971632418603050496131"
128,"0.98971632418603583403183"
129,"0.98971632418603849856709"
130,"0.98971644828700622298356"
131,"0.98971705426917688797062"
132,"0.98971753975957721394252"
133,"0.98971753975958298710225"
134,"0.98971834470901853819669"
135,"0.98971834470902120273195"
136,"0.98971834470902386726721"
137,"0.98971834470902653180246"
138,"0.98971987861344867809521"
139,"0.98972474780678432182413"
140,"0.98972632703253182739900"
141,"0.98972672694632013445926"
142,"0.98972693359042374083856"
143,"0.98972698743981979419004"
144,"0.98972698743982778779582"
145,"0.98972698743983045233108"
146,"0.98972698743983844593686"
147,"0.98972954952595948441285"
148,"0.98972954952596214894811"
149,"0.98972980091437978700242"
150,"0.98972980091438511607294"
151,"0.98972980878816851912916"
152,"0.98972980878817118366442"
153,"0.98972980878817384819968"
154,"0.98972980878818450634071"
155,"0.98972989795522359202096"
156,"0.98972989795522581246701"
157,"0.98972989795522847700227"
158,"0.98972989795523114153752"
159,"0.98972989795523380607278"
160,"0.98972989795523647060804"
161,"0.98972989795523913514330"
162,"0.98972989795524179967856"
163,"0.98972989795524446421382"
164,"0.98972989795524712874908"
165,"0.98972989795524979328434"
166,"0.98973006312360212177737"
167,"0.98973014916337564983451"
168,"0.98973082451573324291871"
169,"0.98973082451574345697054"
170,"0.98973282687638675092501"
171,"0.98973282687639230204013"
172,"0.98973853780672094160309"
173,"0.98973853780672449431677"
174,"0.98973853780672627067361"
175,"0.98973999828238934384217"
176,"0.98973999828239200837743"
177,"0.98973999828239556109111"
178,"0.98973999828240000198321"
179,"0.98974135943946617288702"
180,"0.98974135943946883742228"
181,"0.98974135943946972560070"
182,"0.98974135943947416649280"
183,"0.98974135943947505467122"
184,"0.98974135943947683102806"
185,"0.98974135943947949556332"
186,"0.98974135943948038374174"
187,"0.98974135943948216009858"
188,"0.98974135943948304827700"
189,"0.98974135943948482463384"
190,"0.98974135943948571281226"
191,"0.98974135943948748916910"
192,"0.98974164489742122441385"
193,"0.98974164489742388894911"
194,"0.98974164489742921801962"
195,"0.98974164489743188255488"
196,"0.98974246145733513202458"
197,"0.98974246145733779655984"
198,"0.98974246145734046109510"
199,"0.98974246145734312563036"
200,"0.98974246145734579016562"
201,"0.98974246145735111923614"
202,"0.98974275310555093199127"
203,"0.98975169707370369565069"
204,"0.98975169707371435379173"
205,"0.98975169707371968286225"
206,"0.98975292217229782210097"
207,"0.98975423704422382797929"
208,"0.98975423704422471615771"
209,"0.98975467653845061732909"
210,"0.98975490393171794423210"
211,"0.98975540259649807950382"
212,"0.98975632814119940405817"
213,"0.98975657648897019669221"
214,"0.98975699296106700586506"
215,"0.98975699296108299307662"
216,"0.98976470230252910909030"
217,"0.98976470230253621451766"
218,"0.98976470230253887905292"
219,"0.98976684430269479264553"
220,"0.98976706968857008916984"
221,"0.98976929431315241458833"
222,"0.98976929431315507912359"
223,"0.98976929431316040819411"
224,"0.98976929431316573726463"
225,"0.98977684464182402734878"
226,"0.98977738733017162076067"
227,"0.98977807358522440495108"
228,"0.98978109590483764890223"
229,"0.98978241013841739004420"
230,"0.98978363168055094600817"
231,"0.98979219552469821508112"
232,"0.98979219552471064957899"
233,"0.98979672325651790742995"
234,"0.98980814311618403600335"
235,"0.98980971538426398836918"
236,"0.98980971538426754108286"
237,"0.98981638894317836019354"
238,"0.98982956935454158298171"
239,"0.98983028614169987768889"
240,"0.98983154126792527449652"
241,"0.98983317579254492812879"
242,"0.98983855992365565867885"
243,"0.98984469031519761728077"
244,"0.98984480300181232337309"
245,"0.98984480300181765244361"
246,"0.98984615736133030328148"
247,"0.98984698442597163214884"
248,"0.98984701685971154816457"
249,"0.98985487605024413682031"
250,"0.98985750648141834773241"
251,"0.98985750648142367680293"
252,"0.98985750648142634133819"
253,"0.98985831099829946211344"
254,"0.98985831099830479118395"
255,"0.98985831099830745571921"
256,"0.98985831099831012025447"
257,"0.98985831099831278478973"
258,"0.98985831099831544932499"
259,"0.98985845090984359018194"
260,"0.98985884294204673494733"
261,"0.98985884294204939948258"
262,"0.98985884294205206401784"
263,"0.98985902560118077531115"
264,"0.98986100811962529633092"
265,"0.98986124958325383271784"
266,"0.98986158479645247609824"
267,"0.98986158479645602881192"
268,"0.98986221540352303804866"
269,"0.98986221540352836711918"
270,"0.98986482933931840832997"
271,"0.98986482933933150896166"
272,"0.98986560043363125416249"
273,"0.98986560043363358563084"
274,"0.98986654961445297296052"
275,"0.98986654961445630362959"
276,"0.98986654961446052247709"
277,"0.98986654961446285394544"
278,"0.98986654961447040346201"
279,"0.98986854416978786730397"
280,"0.98986854416979053183923"
281,"0.98986854416979319637448"
282,"0.98986864320500078662235"
283,"0.98986864320500878022813"
284,"0.98986864320501144476339"
285,"0.98986903890038402398233"
286,"0.98986991745112362650616"
287,"0.98986991745113162011194"
288,"0.98986991745114050189613"
289,"0.98987038980349151273685"
290,"0.98987115128788394358139"
291,"0.98987115128788927265191"
292,"0.98987115128789016083033"
293,"0.98987115128789548990085"
294,"0.98987438915256298344048"
295,"0.98987472953076727222310"
296,"0.98987673034295475815725"
297,"0.98987786528852961254188"
298,"0.98987786528853227707714"
299,"0.98987786528853494161240"
300,"0.98987786528854027068292"
301,"0.98987893682344019197217"
302,"0.98988036447430260977853"
303,"0.98988099358333858646120"
304,"0.98988099358334125099645"
305,"0.98988147527938874503661"
306,"0.98988147527939140957187"
307,"0.98988147527939673864239"
308,"0.98988147527939940317765"
309,"0.98988318011694875764306"
310,"0.98988319983005812474630"
311,"0.98988319983005901292472"
312,"0.98988462511479902161682"
313,"0.98988467840340987891068"
314,"0.98988467840341254344594"
315,"0.98988708467041863769964"
316,"0.98989033792763825303496"
317,"0.98989033792764624664073"
318,"0.98989033792764891117599"
319,"0.98989033792765424024651"
320,"0.98989033792765690478177"
321,"0.98989160389121577665605"
322,"0.98989195946998087549673"
323,"0.98989216389507106441670"
324,"0.98989378400431693449946"
325,"0.98989412657690856178760"
326,"0.98989622434596924449579"
327,"0.98989622434597457356631"
328,"0.98989693458329774955473"
329,"0.98989854244089414692098"
330,"0.98989854244090391688360"
331,"0.98990074739280053961465"
332,"0.98990159926085752317704"
333,"0.98990159926085929953388"
334,"0.98990159926086285224756"
335,"0.98990159926086551678281"
336,"0.98990159926087084585333"
337,"0.98990159926087351038859"
338,"0.98990159926087617492385"
339,"0.98990159926087883945911"
340,"0.98990260555890152716074"
341,"0.98990260555890419169600"
342,"0.98990352135416070922247"
343,"0.98990352135417136736351"
344,"0.98990352135417403189876"
345,"0.98990352135417669643402"
346,"0.98990352135417936096928"
347,"0.98990368481679169576637"
348,"0.98990807758732035637195"
349,"0.98991104128918028237649"
350,"0.98991115456373890424402"
351,"0.98991146707139687777044"
352,"0.98991222495966291194947"
353,"0.98991307354406021801196"
354,"0.98991307354406821161774"
355,"0.98991499041648811640925"
356,"0.98991525336832353332284"
357,"0.98991631696472826007493"
358,"0.98991631696473270096703"
359,"0.98991685390322103899052"
360,"0.98991802587766741794439"
361,"0.98991853965229736900255"
362,"0.98991975251375308175739"
363,"0.98992706669615770920245"
364,"0.98993112115880688151037"
365,"0.98993455446191447322235"
366,"0.98993526190733405201172"
367,"0.98993867336738006201813"
368,"0.98993867336738361473181"
369,"0.98994228554700924860299"
370,"0.98995069656913070588189"
371,"0.98995335428578812297928"
372,"0.98995335428579167569296"
373,"0.98995743805775315848905"
374,"0.98995921970306799408945"
375,"0.98997060037893014339261"
376,"0.99047340772056635671561"
377,"0.99053044990938676761516"
378,"0.99053127549733055445813"
379,"0.99054891694646718391937"
380,"0.99055862504725844530640"
381,"0.99055862504726110984166"
382,"0.99056107795501979751407"
383,"0.99056107795503045565511"
384,"0.99057375259975444237170"
385,"0.99060097000199576200430"
386,"0.99069892026081673996885"
387,"0.99070602605972002407952"
388,"0.99070863726319835507184"
389,"0.99070863726320634867761"
390,"0.99072266845227519027617"
391,"0.99073461789917249831205"
392,"0.99083973083988674535050"
393,"0.99090015485440441356246"
394,"0.99110631571334928402450"
395,"0.99112457475446280596998"
396,"0.99112502157886539499998"
397,"0.99115127108661127408595"
398,"0.99115213752165143290540"
399,"0.99116203862204699248650"
400,"0.99118007757453963080252"
401,"0.99521637948019248121057"
402,"0.99521637948019758823648"
403,"0.99522064361917017549786"
404,"0.99522326746143452425031"
405,"0.99522362938124020459441"
406,"0.99522391252074182688148"
407,"0.99522443741633104252742"
408,"0.99522684740072531184296"
409,"0.99522840835786752222702"
410,"0.99522840835787063085149"
411,"0.99522840835787107494070"
412,"0.99523023835835089379032"
413,"0.99523697125694976506338"
414,"0.99523773175752294761764"
415,"0.99523857995195186276760"
416,"0.99523944414486553711185"
417,"0.99523969871614514914882"
418,"0.99523969871615058924164"
419,"0.99523969871615625137906"
420,"0.99523969871616158044958"
421,"0.99524136931223328161877"
422,"0.99524145083914206111331"
423,"0.99524217487963295702968"
424,"0.99524217487963551054264"
425,"0.99524217487964028450165"
426,"0.99524217487964039552395"
427,"0.99524217487964272699230"
428,"0.99524232374114340871074"
429,"0.99524896056379752451448"
430,"0.99524929360244840381711"
431,"0.99524961870934003371758"
432,"0.99525079538594063421897"
433,"0.99525079538594596328949"
434,"0.99525079538594862782475"
435,"0.99525170464806400616453"
436,"0.99525187256186153916815"
437,"0.99525227798796045419749"
438,"0.99525283741674464010885"
439,"0.99525283741675529824988"
440,"0.99525329713987575885881"
441,"0.99525329713988375246458"
442,"0.99525384394097793361311"
443,"0.99525398070785264792448"
444,"0.99525629256417857959605"
445,"0.99526072563345557853154"
446,"0.99526072563345913124522"
447,"0.99526133902712743406482"
448,"0.99526244259382679047121"
449,"0.99526244259383211954173"
450,"0.99526244259383478407699"
451,"0.99526290981081455555568"
452,"0.99526290981081722009094"
453,"0.99526290981081988462620"
454,"0.99526290981082254916146"
455,"0.99526290981082787823198"
456,"0.99526432680250120910159"
457,"0.99526432680250387363685"
458,"0.99526478647549598832711"
459,"0.99526487538771712948460"
460,"0.99526487538771979401986"
461,"0.99526487538772245855512"
462,"0.99526525721334024865428"
463,"0.99526525721334202501112"
464,"0.99526525721334291318954"
465,"0.99526531474972301793969"
466,"0.99526564967960950980341"
467,"0.99526986007494855357436"
468,"0.99527232117755737306197"
469,"0.99527247382019545796084"
470,"0.99527247382019812249609"
471,"0.99527247382020078703135"
472,"0.99527247382020345156661"
473,"0.99527558221355416634424"
474,"0.99527558221355683087950"
475,"0.99527581302161638454606"
476,"0.99527599527883925389915"
477,"0.99527599527884458296967"
478,"0.99527599527884724750493"
479,"0.99527599527884991204019"
480,"0.99527599527885257657545"
481,"0.99527599527885524111070"
482,"0.99527599527885790564596"
483,"0.99527599527886057018122"
484,"0.99527643420585754086005"
485,"0.99527643420586109357373"
486,"0.99527792535073000834700"
487,"0.99527816997285789568650"
488,"0.99527816997286322475702"
489,"0.99527816997286855382754"
490,"0.99527816997287121836280"
491,"0.99527816997287921196857"
492,"0.99527844521348374229319"
493,"0.99527844521348640682845"
494,"0.99527844521349173589897"
495,"0.99527844521349440043423"
496,"0.99528012293562806434011"
497,"0.99528094185589299769390"
498,"0.99528241965210817454590"
499,"0.99528602880689565068906"
500,"0.99528698309543806033162"
501,"0.99528706865965244077188"
502,"0.99528858890589155805628"
503,"0.99528889139054044221666"
504,"0.99528918941379096452238"
505,"0.99528918941379362905764"
506,"0.99528918941379629359290"
507,"0.99528918941379895812815"
508,"0.99528918941380162266341"
509,"0.99528918941380961626919"
510,"0.99529055219957207611969"
511,"0.99529126937194423163646"
512,"0.99529126937194511981488"
513,"0.99529126937194689617172"
514,"0.99529126937194778435014"
515,"0.99529126937195488977750"
516,"0.99529305554066738181973"
517,"0.99529305554067803996077"
518,"0.99529305554068070449603"
519,"0.99529809750019193614889"
520,"0.99529848402048060052039"
521,"0.99530005612062311115551"
522,"0.99530066684167639579073"
523,"0.99530478898796292952511"
524,"0.99530659990923719959710"
525,"0.99530760117906158512824"
526,"0.99530931496143892900363"
527,"0.99531189455263902043924"
528,"0.99531270959408946197300"
529,"0.99531282354837280479387"
530,"0.99531282354837635750755"
531,"0.99531282354838346293491"
532,"0.99531585821847201600576"
533,"0.99531585821847556871944"
534,"0.99531642070130210697698"
535,"0.99531677771896909234783"
536,"0.99531774094078784287376"
537,"0.99531824301428972745498"
538,"0.99531939027916482842784"
539,"0.99532495168325496592843"
540,"0.99532620300596708062812"
541,"0.99532683647738728893728"
542,"0.99532705785286523791910"
543,"0.99532712404363454794520"
544,"0.99532713990152466010386"
545,"0.99532839534541395209999"
546,"0.99532886797697806002816"
